incidente_id,tipo_incidente,prioridad_final,confianza,score,n_reglas,reglas,n_ausentes
1284249595554,trafico,P4,baja,0.0,0,,11
1284249409977,sanitario,P1,baja,26.6,1,RD1,10
1284249397079,trafico,P4,baja,0.0,0,,11
1284249383742,trafico,P1,baja,26.6,1,RD1,10
1284249112947,sanitario,P4,baja,0.0,0,,11
1284248975653,trafico,P1,baja,26.6,1,RD1,10
1284248867192,trafico,P1,media,30.36,1,RD1,9
1284248811694,sanitario,P1,media,30.36,1,RD1,9
1284248739285,trafico,P4,baja,0.0,0,,11
1284248667343,sanitario,P4,baja,0.0,0,,11
1284248666958,trafico,P4,baja,0.0,0,,11
1284248666181,trafico,P4,baja,0.0,0,,11
1284248665163,trafico,P1,baja,26.6,1,RD1,10
1284248661122,sanitario,P1,baja,26.6,1,RD1,10
1284248660749,rescate,P4,baja,0.0,0,,11
1284248659024,rescate,P4,baja,0.0,0,,11
1284248656186,trafico,P4,baja,0.0,0,,11
1284248655353,trafico,P1,media,30.36,1,RD1,9
1284248650457,trafico,P4,baja,0.0,0,,11
1284248649750,trafico,P1,media,30.36,1,RD1,9
1284248597467,trafico,P1,baja,26.6,1,RD1,10
1284248572180,trafico,P4,baja,0.0,0,,11
1284248567818,sanitario,P1,baja,26.6,1,RD1,10
1284248565482,trafico,P1,media,30.36,1,RD1,9
1284248560888,sanitario,P1,media,30.36,1,RD1,9
1284248558223,trafico,P4,baja,0.0,0,,11
1284248544802,sanitario,P1,baja,26.6,1,RD1,10
1284248191027,trafico,P4,baja,0.0,0,,11
1284248190199,trafico,P4,baja,0.0,0,,11
1284247997276,sanitario,P1,baja,26.6,1,RD1,10
1284247995977,trafico,P1,baja,26.6,1,RD1,10
1284247995100,sanitario,P4,baja,0.0,0,,11
1284247994043,sanitario,P4,baja,0.0,0,,11
1284247992525,trafico,P1,media,30.36,1,RD1,9
1284247979101,trafico,P1,media,30.36,1,RD1,9
1284247928397,trafico,P1,baja,26.6,1,RD1,10
1284247726609,trafico,P1,baja,26.6,1,RD1,10
1284247560259,trafico,P4,baja,0.0,0,,11
1284246248933,trafico,P1,media,30.36,1,RD1,9
1284246061712,incendio_vivienda,P1,baja,26.6,1,RD1,10
1284245682445,incendio_vivienda,P1,baja,26.6,1,RD1,10
1284245670139,sanitario,P1,baja,26.6,1,RD1,10
1284245665792,trafico,P1,baja,26.6,1,RD1,10
1284245472084,trafico,P1,baja,26.6,1,RD1,10
1284245317963,sanitario,P1,media,30.36,1,RD1,9
1284245315357,incendio_vivienda,P1,baja,26.6,1,RD1,10
1284245313339,trafico,P1,media,30.36,1,RD1,9
1284245171974,trafico,P1,media,30.36,1,RD1,9
1284245029567,trafico,P4,baja,0.0,0,,11
1284245027214,trafico,P4,baja,0.0,0,,11
1284245026335,trafico,P1,media,30.36,1,RD1,9
1284245023033,trafico,P1,baja,26.6,1,RD1,10
1284244855370,trafico,P1,baja,26.6,1,RD1,10
1284244798894,sanitario,P1,baja,26.6,1,RD1,10
1284244616755,incendio_vivienda,P1,baja,26.6,1,RD1,10
1284244410084,trafico,P1,media,30.36,1,RD1,9
1284244409090,trafico,P4,baja,0.0,0,,11
1284244408085,trafico,P1,baja,26.6,1,RD1,10
1284244406273,sanitario,P4,baja,0.0,0,,11
1284244401313,sanitario,P1,baja,26.6,1,RD1,10
1284244257374,incendio_vivienda,P1,baja,26.6,1,RD1,10
1284244249967,sanitario,P1,baja,26.6,1,RD1,10
1284244243841,sanitario,P1,baja,26.6,1,RD1,10
1284244194543,sanitario,P1,baja,26.6,1,RD1,10
1284244055045,incendio_vivienda,P4,baja,0.0,0,,11
1284244052495,sanitario,P1,baja,26.6,1,RD1,10
1284244047057,sanitario,P1,baja,26.6,1,RD1,10
1284244036765,inundacion,P1,baja,35.59,1,RD1,8
1284244033406,rescate,P4,baja,0.0,0,,11
1284243997480,trafico,P1,media,30.36,1,RD1,9
1284243906822,trafico,P4,baja,0.0,0,,11
1284243249737,trafico,P1,media,30.36,1,RD1,9
1284243227453,trafico,P4,baja,0.0,0,,11
1284243081596,trafico,P1,baja,26.6,1,RD1,10
1284242969371,trafico,P4,baja,0.0,0,,11
1284242901689,trafico,P4,baja,0.0,0,,11
1284242765377,trafico,P1,baja,26.6,1,RD1,10
1284242761013,incendio_vivienda,P1,baja,26.6,1,RD1,10
1284242652171,trafico,P1,media,30.36,1,RD1,9
1284242556421,trafico,P4,baja,0.0,0,,11
1284242548442,trafico,P1,baja,26.6,1,RD1,10
1284242543798,trafico,P4,baja,0.0,0,,11
1284242532077,trafico,P1,baja,26.6,1,RD1,10
1284242529805,trafico,P1,baja,26.6,1,RD1,10
1284242513446,trafico,P1,baja,26.6,1,RD1,10
1284242512843,sanitario,P1,baja,26.6,1,RD1,10
1284242491250,trafico,P1,media,30.36,1,RD1,9
1284241756047,incendio_vivienda,P4,baja,0.0,0,,11
1284241714436,trafico,P4,baja,0.0,0,,11
1284241244322,trafico,P1,media,30.36,1,RD1,9
1284241146305,inundacion,P1,baja,35.59,1,RD1,8
1284240845489,trafico,P1,media,30.36,1,RD1,9
1284240619863,sanitario,P4,baja,0.0,0,,11
1284240430108,inundacion,P1,baja,35.59,1,RD1,8
1284240142559,trafico,P4,baja,0.0,0,,11
1284239418350,incendio_vivienda,P4,baja,0.0,0,,11
1284239417742,trafico,P4,baja,0.0,0,,11
1284239414647,incendio_vivienda,P4,baja,0.0,0,,11
1284239413664,sanitario,P4,baja,0.0,0,,11
1284239410835,incendio_vivienda,P1,baja,26.6,1,RD1,10
1284239409270,trafico,P4,baja,0.0,0,,11
1284239407969,trafico,P4,baja,0.0,0,,11
1284239406904,trafico,P1,baja,26.6,1,RD1,10
1284239323408,inundacion,P1,baja,35.59,1,RD1,8
1284239196613,trafico,P4,baja,0.0,0,,11
1284238693601,trafico,P4,baja,0.0,0,,11
1284238689868,sanitario,P4,baja,0.0,0,,11
1284238541702,trafico,P1,baja,26.6,1,RD1,10
1284238407199,trafico,P1,media,30.36,1,RD1,9
1284238403406,sanitario,P4,baja,0.0,0,,11
1284238401662,trafico,P1,media,30.36,1,RD1,9
1284238398834,trafico,P4,baja,0.0,0,,11
1284238394469,incendio_vivienda,P1,baja,26.6,1,RD1,10
1284238230445,trafico,P4,baja,0.0,0,,11
1284238183822,sanitario,P1,baja,26.6,1,RD1,10
1284238091158,trafico,P4,baja,0.0,0,,11
1284238061462,trafico,P4,baja,0.0,0,,11
1284238007168,trafico,P1,media,30.36,1,RD1,9
1284237691681,trafico,P1,media,30.36,1,RD1,9
1284237582381,trafico,P4,baja,0.0,0,,11
1284237581276,trafico,P1,baja,26.6,1,RD1,10
1284237579965,incendio_vivienda,P1,baja,26.6,1,RD1,10
1284237578477,trafico,P4,baja,0.0,0,,11
1284237576477,incendio_vivienda,P4,baja,0.0,0,,11
1284237575447,sanitario,P1,baja,26.6,1,RD1,10
1284237574453,trafico,P1,media,30.36,1,RD1,9
1284237572419,rescate,P4,baja,0.0,0,,11
1284237471261,incendio_vivienda,P1,baja,26.6,1,RD1,10
1284237297199,trafico,P4,baja,0.0,0,,11
1284237269613,trafico,P4,baja,0.0,0,,11
1284237237430,trafico,P1,media,30.36,1,RD1,9
1284237179598,rescate,P4,baja,0.0,0,,11
1284237177259,incendio_vivienda,P1,baja,26.6,1,RD1,10
1284237175499,incendio_vivienda,P1,baja,26.6,1,RD1,10
1284237173040,incendio_vivienda,P1,baja,26.6,1,RD1,10
1284237170632,trafico,P1,media,30.36,1,RD1,9
1284237167271,trafico,P1,media,30.36,1,RD1,9
1284237037638,trafico,P1,baja,26.6,1,RD1,10
1284236952652,trafico,P1,baja,26.6,1,RD1,10
1284236649060,inundacion,P1,media,39.35,1,RD1,7
1284236645118,rescate,P4,baja,0.0,0,,11
1284236503780,trafico,P4,baja,0.0,0,,11
1284236494981,rescate,P4,baja,0.0,0,,11
1284236493550,sanitario,P4,baja,0.0,0,,11
1284236492508,sanitario,P1,media,30.36,1,RD1,9
1284236491275,trafico,P1,baja,26.6,1,RD1,10
1284236490369,trafico,P1,baja,26.6,1,RD1,10
1284236480013,trafico,P1,media,30.36,1,RD1,9
1284236477353,trafico,P1,media,30.36,1,RD1,9
1284236343467,trafico,P4,baja,0.0,0,,11
1284236118905,trafico,P4,baja,0.0,0,,11
1284236045269,incendio_vivienda,P4,baja,0.0,0,,11
1284235902142,trafico,P1,baja,26.6,1,RD1,10
1284235800316,trafico,P1,media,30.36,1,RD1,9
1284235702890,trafico,P4,baja,0.0,0,,11
1284235700290,trafico,P1,baja,26.6,1,RD1,10
1284235691199,trafico,P1,media,30.36,1,RD1,9
1284235688323,trafico,P1,media,30.36,1,RD1,9
1284235685763,incendio_vivienda,P1,media,30.36,1,RD1,9
1284235470148,trafico,P4,baja,0.0,0,,11
1284235396556,incendio_vivienda,P4,baja,0.0,0,,11
1284235389118,trafico,P1,baja,26.6,1,RD1,10
1284235265127,trafico,P1,media,30.36,1,RD1,9
1284235246225,trafico,P1,media,30.36,1,RD1,9
1284235185966,trafico,P1,baja,26.6,1,RD1,10
1284235126822,incendio_vivienda,P1,baja,26.6,1,RD1,10
1284235125760,trafico,P1,baja,26.6,1,RD1,10
1284235123824,trafico,P1,media,30.36,1,RD1,9
1284235122402,incendio_vivienda,P1,baja,26.6,1,RD1,10
1284235120416,trafico,P1,media,30.36,1,RD1,9
1284235117149,trafico,P1,media,30.36,1,RD1,9
1284235116349,trafico,P1,media,30.36,1,RD1,9
1284234885289,trafico,P1,baja,26.6,1,RD1,10
1284234881906,trafico,P1,baja,26.6,1,RD1,10
1284234881015,trafico,P1,baja,26.6,1,RD1,10
1284234603593,trafico,P1,media,30.36,1,RD1,9
1284234601381,trafico,P4,baja,0.0,0,,11
1284234554002,trafico,P1,baja,26.6,1,RD1,10
1284234511003,trafico,P1,media,30.36,1,RD1,9
1284234509664,trafico,P1,media,30.36,1,RD1,9
1284234507530,trafico,P1,media,30.36,1,RD1,9
1284234504485,trafico,P1,baja,26.6,1,RD1,10
1284234491650,trafico,P1,media,30.36,1,RD1,9
1284234486159,trafico,P1,media,30.36,1,RD1,9
1284234403361,trafico,P1,baja,26.6,1,RD1,10
1284234393517,trafico,P1,media,30.36,1,RD1,9
1284234390270,trafico,P4,baja,0.0,0,,11
1284234323491,trafico,P1,media,30.36,1,RD1,9
1284234222774,trafico,P4,baja,0.0,0,,11
1284234111384,trafico,P4,baja,0.0,0,,11
1284234013037,trafico,P4,baja,0.0,0,,11
1284234011609,trafico,P1,media,30.36,1,RD1,9
1284234008252,rescate,P4,baja,0.0,0,,11
1284234004056,trafico,P1,baja,26.6,1,RD1,10
1284234002300,trafico,P4,baja,0.0,0,,11
1284233995582,rescate,P4,baja,0.0,0,,11
1284233980999,trafico,P1,media,30.36,1,RD1,9
1284233907694,trafico,P1,baja,26.6,1,RD1,10
1284233805514,trafico,P4,baja,0.0,0,,11
1284233655964,trafico,P4,baja,0.0,0,,11
1284233654189,trafico,P1,media,30.36,1,RD1,9
1284233615980,trafico,P4,baja,0.0,0,,11
1284233595466,trafico,P4,baja,0.0,0,,11
1284233594701,incendio_vivienda,P4,baja,0.0,0,,11
1284233592771,trafico,P4,baja,0.0,0,,11
1284233591251,sanitario,P4,baja,0.0,0,,11
1284233589919,rescate,P4,baja,0.0,0,,11
1284233587135,trafico,P4,baja,0.0,0,,11
1284233583811,trafico,P4,baja,0.0,0,,11
1284233581923,rescate,P4,baja,0.0,0,,11
1284233576651,trafico,P4,baja,0.0,0,,11
1284233574438,incendio_vivienda,P4,baja,0.0,0,,11
1284233572397,trafico,P4,baja,0.0,0,,11
1284233569436,trafico,P1,baja,26.6,1,RD1,10
1284233503524,sanitario,P4,baja,0.0,0,,11
1284233478156,sanitario,P1,media,30.36,1,RD1,9
1284233465672,trafico,P4,baja,0.0,0,,11
1284233429807,incendio_vivienda,P4,baja,0.0,0,,11
1284233424778,trafico,P1,media,30.36,1,RD1,9
1284233374440,trafico,P4,baja,0.0,0,,11
1284233308775,trafico,P4,baja,0.0,0,,11
1284233231082,trafico,P1,media,30.36,1,RD1,9
1284233226179,incendio_vivienda,P4,baja,0.0,0,,11
1284233209538,trafico,P1,media,30.36,1,RD1,9
1284233198443,incendio_vivienda,P1,baja,26.6,1,RD1,10
1284233194952,rescate,P4,baja,0.0,0,,11
1284233184484,trafico,P1,media,30.36,1,RD1,9
1284233135758,incendio_vivienda,P4,baja,0.0,0,,11
1284233113263,trafico,P1,baja,26.6,1,RD1,10
1284232976646,rescate,P4,baja,0.0,0,,11
1284232975450,trafico,P4,baja,0.0,0,,11
1284232972099,trafico,P1,media,30.36,1,RD1,9
1284232970943,trafico,P4,baja,0.0,0,,11
1284232969150,trafico,P4,baja,0.0,0,,11
1284232853680,rescate,P4,baja,0.0,0,,11
1284232850619,trafico,P1,media,30.36,1,RD1,9
1284232849727,trafico,P1,baja,26.6,1,RD1,10
1284232810246,rescate,P4,baja,0.0,0,,11
1284232773929,incendio_vivienda,P1,baja,26.6,1,RD1,10
1284232773734,trafico,P4,baja,0.0,0,,11
1284232772541,rescate,P4,baja,0.0,0,,11
1284232768066,trafico,P1,media,30.36,1,RD1,9
1284232766173,trafico,P4,baja,0.0,0,,11
1284232765326,trafico,P1,media,30.36,1,RD1,9
1284232759106,incendio_vivienda,P4,baja,0.0,0,,11
1284232755349,trafico,P1,media,30.36,1,RD1,9
1284232754766,rescate,P4,baja,0.0,0,,11
1284232745710,trafico,P4,baja,0.0,0,,11
1284232745325,trafico,P4,baja,0.0,0,,11
1284232735343,trafico,P1,media,30.36,1,RD1,9
1284232731311,trafico,P4,baja,0.0,0,,11
1284232730803,incendio_vivienda,P1,baja,26.6,1,RD1,10
1284232623818,trafico,P1,media,30.36,1,RD1,9
1284232618398,trafico,P1,baja,26.6,1,RD1,10
1284232612700,rescate,P4,baja,0.0,0,,11
1284232479636,trafico,P4,baja,0.0,0,,11
1284232459531,incendio_vivienda,P4,baja,0.0,0,,11
1284232457213,sanitario,P4,baja,0.0,0,,11
1284232411775,trafico,P1,media,30.36,1,RD1,9
1284232320485,trafico,P1,baja,26.6,1,RD1,10
1284232211948,trafico,P4,baja,0.0,0,,11
1284232206332,trafico,P4,baja,0.0,0,,11
1284232087245,trafico,P1,media,30.36,1,RD1,9
1284232083621,trafico,P1,baja,26.6,1,RD1,10
1284232081146,rescate,P4,baja,0.0,0,,11
1284232078686,trafico,P4,baja,0.0,0,,11
1284232075322,trafico,P1,baja,26.6,1,RD1,10
1284232063041,trafico,P1,media,30.36,1,RD1,9
1284232058458,trafico,P4,baja,0.0,0,,11
1284232054553,trafico,P1,media,30.36,1,RD1,9
1284232051546,sanitario,P4,baja,0.0,0,,11
1284231983101,trafico,P4,baja,0.0,0,,11
1284231927285,trafico,P1,media,30.36,1,RD1,9
1284231923938,trafico,P1,baja,26.6,1,RD1,10
1284231873043,trafico,P1,baja,26.6,1,RD1,10
1284231834527,trafico,P1,media,30.36,1,RD1,9
1284231751110,trafico,P1,baja,26.6,1,RD1,10
1284231664951,sanitario,P1,media,30.36,1,RD1,9
1284231541608,trafico,P4,baja,0.0,0,,11
1284231536854,trafico,P4,baja,0.0,0,,11
1284231412146,trafico,P4,baja,0.0,0,,11
1284231405788,trafico,P4,baja,0.0,0,,11
1284231403099,trafico,P1,media,30.36,1,RD1,9
1284231402215,trafico,P1,media,30.36,1,RD1,9
1284231400275,trafico,P4,baja,0.0,0,,11
1284231399420,trafico,P1,media,30.36,1,RD1,9
1284231395351,trafico,P4,baja,0.0,0,,11
1284231353129,trafico,P4,baja,0.0,0,,11
1284231246859,trafico,P1,baja,26.6,1,RD1,10
1284231234008,trafico,P1,baja,26.6,1,RD1,10
1284231043801,trafico,P1,baja,26.6,1,RD1,10
1284230901837,trafico,P1,media,30.36,1,RD1,9
1284230898940,trafico,P4,baja,0.0,0,,11
1284230764391,trafico,P4,baja,0.0,0,,11
1284230760638,trafico,P1,baja,26.6,1,RD1,10
1284230658227,trafico,P4,baja,0.0,0,,11
1284230657062,trafico,P1,baja,26.6,1,RD1,10
1284230650641,trafico,P4,baja,0.0,0,,11
1284230642763,trafico,P1,baja,26.6,1,RD1,10
1284230626682,rescate,P4,baja,0.0,0,,11
1284230625442,trafico,P1,media,30.36,1,RD1,9
1284230465738,incendio_vivienda,P4,baja,0.0,0,,11
1284230462422,rescate,P4,baja,0.0,0,,11
1284230381179,trafico,P1,baja,26.6,1,RD1,10
1284230338373,sanitario,P4,baja,0.0,0,,11
1284230331249,trafico,P4,baja,0.0,0,,11
1284230312008,rescate,P4,baja,0.0,0,,11
1284230163139,trafico,P1,media,30.36,1,RD1,9
1284230161229,trafico,P1,media,30.36,1,RD1,9
1284229983958,trafico,P1,media,30.36,1,RD1,9
1284229973693,rescate,P4,baja,0.0,0,,11
1284229852922,rescate,P4,baja,0.0,0,,11
1284229850496,trafico,P4,baja,0.0,0,,11
1284229847291,trafico,P1,baja,26.6,1,RD1,10
1284229846547,sanitario,P4,baja,0.0,0,,11
1284229824557,trafico,P1,baja,26.6,1,RD1,10
1284229732091,trafico,P1,media,30.36,1,RD1,9
1284229637428,trafico,P1,baja,26.6,1,RD1,10
1284229609344,trafico,P1,baja,26.6,1,RD1,10
1284229603023,trafico,P1,media,30.36,1,RD1,9
1284229318537,trafico,P1,media,30.36,1,RD1,9
1284229251606,trafico,P1,baja,26.6,1,RD1,10
1284229203076,rescate,P4,baja,0.0,0,,11
1284229167313,incendio_vivienda,P1,baja,26.6,1,RD1,10
1284228736725,rescate,P4,baja,0.0,0,,11
1284228711310,trafico,P1,media,30.36,1,RD1,9
1284228125270,trafico,P1,baja,26.6,1,RD1,10
1284228054593,trafico,P1,media,30.36,1,RD1,9
1284228049117,trafico,P4,baja,0.0,0,,11
1284228046648,trafico,P4,baja,0.0,0,,11
1284228044095,trafico,P1,baja,26.6,1,RD1,10
1284228033050,inundacion,P4,baja,13.22,0,,9
1284228031124,trafico,P4,baja,0.0,0,,11
1284228029815,trafico,P1,baja,26.6,1,RD1,10
1284227887276,trafico,P4,baja,0.0,0,,11
1284227583284,trafico,P4,baja,0.0,0,,11
1284227580884,trafico,P1,baja,26.6,1,RD1,10
1284227453596,trafico,P4,baja,0.0,0,,11
1284227448715,trafico,P4,baja,0.0,0,,11
1284227447505,trafico,P4,baja,0.0,0,,11
1284227369660,trafico,P1,baja,26.6,1,RD1,10
1284227356071,trafico,P1,media,30.36,1,RD1,9
1284227352655,trafico,P4,baja,0.0,0,,11
1284227349414,incendio_vivienda,P4,baja,0.0,0,,11
1284227346934,inundacion,P4,baja,8.99,0,,9
1284227342648,trafico,P1,media,30.36,1,RD1,9
1284227341469,sanitario,P4,baja,0.0,0,,11
1284227312017,rescate,P4,baja,0.0,0,,11
1284227308862,sanitario,P1,media,30.36,1,RD1,9
1284227307510,incendio_vivienda,P1,baja,26.6,1,RD1,10
1284227259655,trafico,P1,baja,26.6,1,RD1,10
1284227198302,incendio_vivienda,P4,baja,0.0,0,,11
1284227197686,sanitario,P4,baja,0.0,0,,11
1284226994341,sanitario,P4,baja,0.0,0,,11
1284226961543,trafico,P1,baja,26.6,1,RD1,10
1284226558814,trafico,P1,media,30.36,1,RD1,9
1284226557820,rescate,P4,baja,0.0,0,,11
1284226552405,trafico,P4,baja,0.0,0,,11
1284226501753,trafico,P1,media,30.36,1,RD1,9
1284226475866,trafico,P4,baja,0.0,0,,11
1284226426686,trafico,P1,media,30.36,1,RD1,9
1284226426370,inundacion,P4,baja,8.99,0,,9
1284226418078,rescate,P4,baja,0.0,0,,11
1284226415053,incendio_vivienda,P4,baja,0.0,0,,11
1284226408823,trafico,P1,baja,26.6,1,RD1,10
1284226264497,trafico,P1,baja,26.6,1,RD1,10
1284225962055,trafico,P1,baja,26.6,1,RD1,10
1284225689090,trafico,P1,media,30.36,1,RD1,9
1284225491366,trafico,P1,baja,26.6,1,RD1,10
1284225483993,trafico,P4,baja,0.0,0,,11
1284225482585,incendio_vivienda,P1,baja,26.6,1,RD1,10
1284225468791,trafico,P1,baja,26.6,1,RD1,10
1284225122096,trafico,P1,media,30.36,1,RD1,9
1284224937156,trafico,P4,baja,0.0,0,,11
1284224915799,trafico,P4,baja,0.0,0,,11
1284224878500,sanitario,P4,baja,0.0,0,,11
1284224508096,trafico,P4,baja,0.0,0,,11
1284224506722,trafico,P4,baja,0.0,0,,11
1284224503849,trafico,P1,media,30.36,1,RD1,9
1284224498596,rescate,P4,baja,0.0,0,,11
1284224476749,trafico,P1,media,30.36,1,RD1,9
1284224460206,incendio_vivienda,P4,baja,0.0,0,,11
1284224441338,trafico,P4,baja,0.0,0,,11
1284224282676,trafico,P1,baja,26.6,1,RD1,10
1284224262236,trafico,P1,baja,26.6,1,RD1,10
1284224250404,trafico,P1,baja,26.6,1,RD1,10
1284223898759,trafico,P1,baja,26.6,1,RD1,10
1284223540056,trafico,P4,baja,0.0,0,,11
1284223529171,trafico,P1,baja,26.6,1,RD1,10
1284223319077,trafico,P4,baja,0.0,0,,11
1284223316097,trafico,P4,baja,0.0,0,,11
1284223315899,trafico,P1,media,30.36,1,RD1,9
1284223312399,sanitario,P4,baja,0.0,0,,11
1284223309186,trafico,P1,media,30.36,1,RD1,9
1284223304885,trafico,P1,media,30.36,1,RD1,9
1284223300796,trafico,P1,baja,26.6,1,RD1,10
1284223053589,trafico,P1,baja,26.6,1,RD1,10
1284222891310,trafico,P1,baja,26.6,1,RD1,10
1284222802259,trafico,P1,media,30.36,1,RD1,9
1284222636277,incendio_vivienda,P1,baja,26.6,1,RD1,10
1284222631000,trafico,P1,media,30.36,1,RD1,9
1284222382421,trafico,P4,baja,0.0,0,,11
1284222231163,sanitario,P4,baja,0.0,0,,11
1284222194771,trafico,P4,baja,0.0,0,,11
1284222193230,trafico,P4,baja,0.0,0,,11
1284222191312,trafico,P1,media,30.36,1,RD1,9
1284222190720,trafico,P1,media,30.36,1,RD1,9
1284222189800,trafico,P4,baja,0.0,0,,11
1284222185744,trafico,P4,baja,0.0,0,,11
1284222178974,trafico,P4,baja,0.0,0,,11
1284222173601,trafico,P1,baja,26.6,1,RD1,10
1284222040970,trafico,P1,baja,26.6,1,RD1,10
1284221951901,inundacion,P4,baja,8.99,0,,9
1284221845484,sanitario,P4,baja,0.0,0,,11
1284221829110,trafico,P1,baja,26.6,1,RD1,10
1284221409798,trafico,P4,baja,0.0,0,,11
1284221184048,trafico,P1,baja,26.6,1,RD1,10
1284221182531,rescate,P4,baja,0.0,0,,11
1284221033600,sanitario,P4,baja,0.0,0,,11
1284220973837,trafico,P4,baja,0.0,0,,11
1284220971925,sanitario,P4,baja,0.0,0,,11
1284220968370,trafico,P1,media,30.36,1,RD1,9
1284220962020,trafico,P4,baja,0.0,0,,11
1284220629482,trafico,P1,media,30.36,1,RD1,9
1284220611129,trafico,P4,baja,0.0,0,,11
1284220594706,incendio_vivienda,P1,baja,26.6,1,RD1,10
1284220333997,trafico,P1,media,30.36,1,RD1,9
1284220330749,trafico,P1,baja,26.6,1,RD1,10
1284220223079,trafico,P4,baja,0.0,0,,11
1284220145669,trafico,P1,media,30.36,1,RD1,9
1284220108702,trafico,P4,baja,0.0,0,,11
1284220103924,trafico,P1,media,30.36,1,RD1,9
1284220101871,trafico,P4,baja,0.0,0,,11
1284220098371,rescate,P4,baja,0.0,0,,11
1284220097023,sanitario,P1,baja,26.6,1,RD1,10
1284220091130,trafico,P4,baja,0.0,0,,11
1284219941345,trafico,P4,baja,0.0,0,,11
1284219897929,trafico,P1,media,30.36,1,RD1,9
1284219893939,trafico,P1,media,30.36,1,RD1,9
1284219784944,trafico,P4,baja,0.0,0,,11
1284219762177,sanitario,P1,media,30.36,1,RD1,9
1284219583116,trafico,P1,media,30.36,1,RD1,9
1284219408852,trafico,P1,baja,26.6,1,RD1,10
1284219152405,trafico,P1,media,30.36,1,RD1,9
1284219141220,trafico,P1,media,30.36,1,RD1,9
1284219139349,rescate,P1,media,30.36,1,RD1,9
1284219132471,trafico,P1,media,30.36,1,RD1,9
1284219130494,trafico,P1,media,30.36,1,RD1,9
1284219037123,trafico,P1,baja,26.6,1,RD1,10
1284218804961,trafico,P1,baja,26.6,1,RD1,10
1284218641646,trafico,P1,media,30.36,1,RD1,9
1284218637413,incendio_vivienda,P1,baja,26.6,1,RD1,10
1284218625742,trafico,P1,baja,26.6,1,RD1,10
1284218554899,incendio_vivienda,P4,baja,0.0,0,,11
1284218526901,trafico,P1,baja,26.6,1,RD1,10
1284218499324,trafico,P4,baja,0.0,0,,11
1284218477747,trafico,P1,baja,26.6,1,RD1,10
1284218474141,trafico,P1,media,30.36,1,RD1,9
1284218470820,trafico,P1,media,30.36,1,RD1,9
1284218466977,incendio_vivienda,P1,baja,26.6,1,RD1,10
1284218458614,trafico,P1,baja,26.6,1,RD1,10
1284218301534,trafico,P1,baja,26.6,1,RD1,10
1284218290657,trafico,P4,baja,0.0,0,,11
1284218267203,trafico,P4,baja,0.0,0,,11
1284218263132,trafico,P1,baja,26.6,1,RD1,10
1284218262019,trafico,P1,media,30.36,1,RD1,9
1284217938700,trafico,P1,baja,26.6,1,RD1,10
1284217747064,trafico,P1,media,30.36,1,RD1,9
1284217745095,trafico,P1,baja,26.6,1,RD1,10
1284217740439,trafico,P1,baja,26.6,1,RD1,10
1284217734633,trafico,P1,baja,26.6,1,RD1,10
1284217728587,trafico,P1,baja,26.6,1,RD1,10
1284217726000,trafico,P1,media,30.36,1,RD1,9
1284217723617,trafico,P1,baja,26.6,1,RD1,10
1284217723206,inundacion,P4,baja,8.99,0,,9
1284217569726,trafico,P1,media,30.36,1,RD1,9
1284217227878,trafico,P1,baja,26.6,1,RD1,10
1284216779689,trafico,P1,baja,26.6,1,RD1,10
1284216775234,incendio_vivienda,P1,media,30.36,1,RD1,9
1284216729943,trafico,P4,baja,0.0,0,,11
1284216572748,trafico,P1,baja,26.6,1,RD1,10
1284216568739,trafico,P4,baja,0.0,0,,11
1284216565002,incendio_vivienda,P1,baja,26.6,1,RD1,10
1284216562998,incendio_vivienda,P1,baja,26.6,1,RD1,10
1284216560564,trafico,P1,baja,26.6,1,RD1,10
1284216493851,trafico,P4,baja,0.0,0,,11
1284216386844,trafico,P4,baja,0.0,0,,11
1284216374219,trafico,P4,baja,0.0,0,,11
1284216237372,trafico,P4,baja,0.0,0,,11
1284216080541,trafico,P1,baja,26.6,1,RD1,10
1284215963931,trafico,P4,baja,0.0,0,,11
1284215877245,trafico,P4,baja,0.0,0,,11
1284215748916,sanitario,P1,baja,26.6,1,RD1,10
1284215747629,sanitario,P1,baja,26.6,1,RD1,10
1284215746578,sanitario,P1,baja,26.6,1,RD1,10
1284215744889,incendio_vivienda,P1,baja,26.6,1,RD1,10
1284215740578,trafico,P1,baja,26.6,1,RD1,10
1284215739227,rescate,P4,baja,0.0,0,,11
1284215734458,trafico,P1,media,30.36,1,RD1,9
1284215731770,trafico,P4,baja,0.0,0,,11
1284215727112,trafico,P1,media,30.36,1,RD1,9
1284215725303,trafico,P4,baja,0.0,0,,11
1284215723822,trafico,P4,baja,0.0,0,,11
1284215549077,trafico,P4,baja,0.0,0,,11
1284215409169,trafico,P1,media,30.36,1,RD1,9
1284215249885,trafico,P4,baja,0.0,0,,11
1284215242900,trafico,P1,baja,26.6,1,RD1,10
1284215235424,trafico,P1,baja,26.6,1,RD1,10
1284215231154,trafico,P1,baja,26.6,1,RD1,10
1284215078663,trafico,P4,baja,0.0,0,,11
1284214975421,trafico,P4,baja,0.0,0,,11
1284214971848,incendio_vivienda,P1,media,30.36,1,RD1,9
1284214963764,trafico,P4,baja,0.0,0,,11
1284214742093,inundacion,P4,baja,13.22,0,,9
1284214593567,trafico,P1,media,30.36,1,RD1,9
